id,title,model_year,cost,url,category,sub_category
483540,Nukeproof snap,550 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483540/nukeproof-snap-.html,horske-bicykle,pevne-a-hardtail
480527,"Predám Pevný Bike 26""",150 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480527/predam-pevny-bike-26.html,horske-bicykle,pevne-a-hardtail
483404,CTM Axon 2017,130 €,2017,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483404/ctm-axon-2017.html,horske-bicykle,pevne-a-hardtail
482524,Scott 26,150 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482524/scott-26.html,horske-bicykle,pevne-a-hardtail
482495,Scott 26,150 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482495/scott-26.html,horske-bicykle,pevne-a-hardtail
483298,Focus Bold ht,530 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483298/focus-bold-ht.html,horske-bicykle,pevne-a-hardtail
483290,CTM Zephyr Xpert 2021,900 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483290/ctm-zephyr-xpert-2021.html,horske-bicykle,pevne-a-hardtail
471995,Trek Procaliber 8 2020,1190 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/471995/trek-procaliber-8-2020.html,horske-bicykle,pevne-a-hardtail
477057,Trek 4500,330 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477057/trek-4500.html,horske-bicykle,pevne-a-hardtail
481900,"Predam horsky bicykel 26""",119 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481900/predam-horsky-bicykel-26-.html,horske-bicykle,pevne-a-hardtail
472447,Predam bicykel značky vedora connex m300 gent,180 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/472447/predam-bicykel-znacky-vedora-connex-m300-gent.html,horske-bicykle,pevne-a-hardtail
483116,Kross hexagon,400 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483116/kross-hexagon-.html,horske-bicykle,pevne-a-hardtail
476907,Merida Big.nine 400,1300 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/476907/merida-bignine-400.html,horske-bicykle,pevne-a-hardtail
480628,Pardus Rockcrusher Pro XT,2299 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480628/pardus-rockcrusher-pro-xt.html,horske-bicykle,pevne-a-hardtail
476250,Trek Superfly 6 M/L,720 €,2015,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/476250/trek-superfly-6-m-l.html,horske-bicykle,pevne-a-hardtail
482958,Vedora connex m300 gent,160 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482958/vedora-connex-m300-gent.html,horske-bicykle,pevne-a-hardtail
482875,Predám tento super hardail bikepark bicykel,180 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482875/predam-tento-super-hardail-bikepark-bicykel.html,horske-bicykle,pevne-a-hardtail
482798,Kellys Thorx 70,950 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482798/kellys-thorx-70.html,horske-bicykle,pevne-a-hardtail
482736,Predám,600 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482736/predam-.html,horske-bicykle,pevne-a-hardtail
482732,Ctm stefi,150 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482732/ctm-stefi.html,horske-bicykle,pevne-a-hardtail
482635,"Horský Bicykel  29"" Mtb Elvis Fox",1199 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482635/horsky-bicykel-29-mtb-elvis-fox-.html,horske-bicykle,pevne-a-hardtail
475029,"Mtb 29"" Twitter hliníkový rám 19"" 21sp",399 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/475029/mtb-29-twitter-hlinikovy-ram-19-21sp.html,horske-bicykle,pevne-a-hardtail
482620,Specialized Epic HT 2020,3500 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482620/specialized-epic-ht-2020.html,horske-bicykle,pevne-a-hardtail
386250,Spyder 26,600 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/386250/spyder-26.html,horske-bicykle,pevne-a-hardtail
473182,"Predám cube reaction 27,5",1000 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/473182/predam-cube-reaction-275-.html,horske-bicykle,pevne-a-hardtail
466521,"Santa Cruz 29"" Chameleon C Bronze",4500 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/466521/santa-cruz-29-chameleon-c-bronze.html,horske-bicykle,pevne-a-hardtail
475878,Kross Level R3 velkosť M,430 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/475878/kross-level-r3-velkost-m.html,horske-bicykle,pevne-a-hardtail
482443,CTM Zephyr Expert,420 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482443/ctm-zephyr-expert.html,horske-bicykle,pevne-a-hardtail
482405,Rock Machine Blizz TRL 70-29 XL,1550 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482405/rock-machine-blizz-trl-70-29-xl.html,horske-bicykle,pevne-a-hardtail
482373,"Dema Energy 9.0 2018 Veľkosť 19""",525 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482373/dema-energy-90-2018-velkost-19.html,horske-bicykle,pevne-a-hardtail
482364,Horský bicykel kross hexagon,500 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482364/horsky-bicykel-kross-hexagon-.html,horske-bicykle,pevne-a-hardtail
482363,Kona Mahuna 2021 veľkosť L,1300 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482363/kona-mahuna-2021-velkost-l.html,horske-bicykle,pevne-a-hardtail
482316,Horské bicykle,70 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482316/horske-bicykle-.html,horske-bicykle,pevne-a-hardtail
482303,Felt nine 2,900 €,2015,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482303/felt-nine-2.html,horske-bicykle,pevne-a-hardtail
482237,Trek Procaliber,3800 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482237/trek-procaliber.html,horske-bicykle,pevne-a-hardtail
482214,Horsky bicykel Felt Dispatch 9-30,700 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482214/horsky-bicykel-felt-dispatch-9-30.html,horske-bicykle,pevne-a-hardtail
482100,"Predam kelys spider 27 5, vel xs",390 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482100/predam-kelys-spider-27-5-vel-xs.html,horske-bicykle,pevne-a-hardtail
482041,CTM Caliber 2.0,400 €,2012,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482041/ctm-caliber-20.html,horske-bicykle,pevne-a-hardtail
474145,"Merida big nine carbon 29“ veľkosť 19,",1150 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/474145/merida-big-nine-carbon-29-velkost-19.html,horske-bicykle,pevne-a-hardtail
481913,Bicykel Merida,89 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481913/bicykel-merida.html,horske-bicykle,pevne-a-hardtail
481876,Predam skoro novy karbonovy bicykel BMC teamelite 2,1550 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481876/predam-skoro-novy-karbonovy-bicykel-bmc-teamelite-2.html,horske-bicykle,pevne-a-hardtail
473183,Predám hliníkový hardtail Trek B Series 3900 (2011 ?),300 €,2011,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/473183/predam-hlinikovy-hardtail-trek-b-series-3900-2011-.html,horske-bicykle,pevne-a-hardtail
481847,Predám Kellys scare,100 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481847/predam-kellys-scare-.html,horske-bicykle,pevne-a-hardtail
481698,Kellys Viper 30 upravený.,350 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481698/kellys-viper-30-upraveny.html,horske-bicykle,pevne-a-hardtail
481437,Merida Big Seven 300,375 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481437/merida-big-seven-300.html,horske-bicykle,pevne-a-hardtail
469538,Rock machine Blizz 90-29,2400 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/469538/rock-machine-blizz-90-29.html,horske-bicykle,pevne-a-hardtail
481551,Predám ghost katto 4.9,600 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481551/predam-ghost-katto-49.html,horske-bicykle,pevne-a-hardtail
480694,Marin Bobcat Trail 4 2021,600 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480694/marin-bobcat-trail-4-2021.html,horske-bicykle,pevne-a-hardtail
481398,"Predam Kona Caldera 26""",390 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481398/predam-kona-caldera-26.html,horske-bicykle,pevne-a-hardtail
481365,Predám horský bicykel Merida Big Seven 900,700 €,2014,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481365/predam-horsky-bicykel-merida-big-seven-900.html,horske-bicykle,pevne-a-hardtail
481311,Kona Scrap 2007,555 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481311/kona-scrap-2007.html,horske-bicykle,pevne-a-hardtail
481249,"Capriolo MTB Exid 27, 5",200 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481249/capriolo-mtb-exid-27-5.html,horske-bicykle,pevne-a-hardtail
481073,"Ns bike 27,5 velkost L",1300 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481073/ns-bike-275-velkost-l.html,horske-bicykle,pevne-a-hardtail
481043,"GT Avalanche 1.0, veľ. ""M""",400 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481043/gt-avalanche-10-vel-m.html,horske-bicykle,pevne-a-hardtail
481006,Specialized Rockhopper SL comp,290 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481006/specialized-rockhopper-sl-comp.html,horske-bicykle,pevne-a-hardtail
480952,Kellys thorx 30 2018,570 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480952/kellys-thorx-30-2018.html,horske-bicykle,pevne-a-hardtail
480922,Dartmoor Primal 27.5,1200 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480922/dartmoor-primal-275.html,horske-bicykle,pevne-a-hardtail
466172,Kona Shred,500 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/466172/kona-shred.html,horske-bicykle,pevne-a-hardtail
480859,CTM Terrano 3.0,570 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480859/ctm-terrano-30.html,horske-bicykle,pevne-a-hardtail
468790,Gary Fisher,230 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/468790/gary-fisher.html,horske-bicykle,pevne-a-hardtail
477109,UMF Hardy One,300 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477109/umf-hardy-one.html,horske-bicykle,pevne-a-hardtail
480592,Predam Trek Xcaliber 9 2020,1200 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480592/predam-trek-xcaliber-9-2020.html,horske-bicykle,pevne-a-hardtail
480404,Ctm horský bicykel,160 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480404/ctm-horsky-bicykel-.html,horske-bicykle,pevne-a-hardtail
480398,CTM Zephyr 27.5,550 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480398/ctm-zephyr-275.html,horske-bicykle,pevne-a-hardtail
480397,Predám MTB Giant Xtc-2 Off Road series,280 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480397/predam-mtb-giant-xtc-2-off-road-series.html,horske-bicykle,pevne-a-hardtail
468390,Predám CTM Zephyr v Záruke s Dokladom,700 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/468390/predam-ctm-zephyr-v-zaruke-s-dokladom.html,horske-bicykle,pevne-a-hardtail
480329,Cube Attention,900 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480329/cube-attention.html,horske-bicykle,pevne-a-hardtail
480269,Radon Jealous AL 9.0,1200 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480269/radon-jealous-al-90.html,horske-bicykle,pevne-a-hardtail
480174,Scale 940,1000 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480174/scale-940.html,horske-bicykle,pevne-a-hardtail
480112,Predam specialized pitch 2018,380 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480112/predam-specialized-pitch-2018.html,horske-bicykle,pevne-a-hardtail
480081,Predám detský bicykel 24,150 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480081/predam-detsky-bicykel-24.html,horske-bicykle,pevne-a-hardtail
480053,Staré bicykle a trojkolka,80 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480053/stare-bicykle-a-trojkolka.html,horske-bicykle,pevne-a-hardtail
479969,Trek Marlin 5 2020,450 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479969/trek-marlin-5-2020.html,horske-bicykle,pevne-a-hardtail
479768,Marin Team 1,1300 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479768/marin-team-1.html,horske-bicykle,pevne-a-hardtail
479762,Nový Kross level 1.0,470 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479762/novy-kross-level-10.html,horske-bicykle,pevne-a-hardtail
479760,Nový Kross level 3.0,650 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479760/novy-kross-level-30-.html,horske-bicykle,pevne-a-hardtail
479759,Canyon Pathlite,700 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479759/canyon-pathlite.html,horske-bicykle,pevne-a-hardtail
479751,"Kellys viper50 veľkosť 15,5",350 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479751/kellys-viper50-velkost-155.html,horske-bicykle,pevne-a-hardtail
479729,"Predám Cannondale F-Si Hi-Mod World Cup, XL (9,3kg)",3700 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479729/predam-cannondale-f-si-hi-mod-world-cup-xl-93kg.html,horske-bicykle,pevne-a-hardtail
479666,X-Fact Pro Hr. 29,400 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479666/x-fact-pro-hr-29.html,horske-bicykle,pevne-a-hardtail
479645,CTM,99 €,2016,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479645/ctm-.html,horske-bicykle,pevne-a-hardtail
479617,Ctm Terrano 2.0,270 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479617/ctm-terrano-20.html,horske-bicykle,pevne-a-hardtail
479612,Ctm Rascal,500 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479612/ctm-rascal.html,horske-bicykle,pevne-a-hardtail
479606,Merida kalahari,70 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479606/merida-kalahari-.html,horske-bicykle,pevne-a-hardtail
479512,Carbon OG Evkin Sramx01,3000 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479512/carbon-og-evkin-sramx01.html,horske-bicykle,pevne-a-hardtail
479490,Kellys Spider 70,520 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479490/kellys-spider-70.html,horske-bicykle,pevne-a-hardtail
479476,Bicykel Force Minerva,390 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479476/bicykel-force-minerva.html,horske-bicykle,pevne-a-hardtail
479447,"Cube Aim 19""",390 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479447/cube-aim-19.html,horske-bicykle,pevne-a-hardtail
479377,Predám Scott Scale  50,350 €,2008,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479377/predam-scott-scale-50.html,horske-bicykle,pevne-a-hardtail
479322,"Koba Racetool AL, kolesá 26"", veľ. 46 cm",389 €,2017,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479322/koba-racetool-al-kolesa-26-vel-46-cm.html,horske-bicykle,pevne-a-hardtail
479314,Merida Big 9 300 2019,620 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479314/merida-big-9-300-2019.html,horske-bicykle,pevne-a-hardtail
479145,Umf hrady 2,300 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479145/umf-hrady-2.html,horske-bicykle,pevne-a-hardtail
479123,Mongoose bicykel,275 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479123/mongoose-bicykel.html,horske-bicykle,pevne-a-hardtail
479071,Predám bajk značky CTM targa,200 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479071/predam-bajk-znacky-ctm-targa.html,horske-bicykle,pevne-a-hardtail
479040,Bicykel Merida kalahari,60 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479040/bicykel-merida-kalahari.html,horske-bicykle,pevne-a-hardtail
478995,Kellys CoolTool Master,500 €,2012,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478995/kellys-cooltool-master.html,horske-bicykle,pevne-a-hardtail
478878,Bicykel GT v top stave,430 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478878/bicykel-gt-v-top-stave.html,horske-bicykle,pevne-a-hardtail
467171,Predam Ravo Racing XC,400 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/467171/predam-ravo-racing-xc.html,horske-bicykle,pevne-a-hardtail
478793,Cannondale F-Si Carbon 4 2019,2599 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478793/cannondale-f-si-carbon-4-2019-.html,horske-bicykle,pevne-a-hardtail
467800,Mrx elite X9,759 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/467800/mrx-elite-x9.html,horske-bicykle,pevne-a-hardtail
478755,CTM Rascal 1.0,550 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478755/ctm-rascal-10.html,horske-bicykle,pevne-a-hardtail
478479,Cube analóg,200 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478479/cube-analog-.html,horske-bicykle,pevne-a-hardtail
478393,Kellys Viper 30,380 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478393/kellys-viper-30.html,horske-bicykle,pevne-a-hardtail
478384,Predám bicykel,2000 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478384/predam-bicykel-.html,horske-bicykle,pevne-a-hardtail
478370,Ghost Asket LC8 veľkosť M,1750 €,2016,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478370/ghost-asket-lc8-velkost-m.html,horske-bicykle,pevne-a-hardtail
478367,Kellys Hacker 30 L,1100 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478367/kellys-hacker-30-l.html,horske-bicykle,pevne-a-hardtail
478343,Predám giant-xtc-3-2008 100% stav,450 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478343/predam-giant-xtc-3-2008-100-stav.html,horske-bicykle,pevne-a-hardtail
478337,"Cube AIM Ex veľkosť L, 29",600 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478337/cube-aim-ex-velkost-l-29.html,horske-bicykle,pevne-a-hardtail
478218,Horský bicykel Leader Fox Maxx adventure,380 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478218/horsky-bicykel-leader-fox-maxx-adventure-.html,horske-bicykle,pevne-a-hardtail
478152,CTM Rein 3.0 rám L,400 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478152/ctm-rein-30-ram-l.html,horske-bicykle,pevne-a-hardtail
470166,"RCZ 29""",800 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/470166/rcz-29.html,horske-bicykle,pevne-a-hardtail
478076,Predam pansky horsky bicykel,220 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478076/predam-pansky-horsky-bicykel.html,horske-bicykle,pevne-a-hardtail
477913,"Mondraker Chrono r 29 ,  Velkosť L, 29 kolesá",800 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477913/mondraker-chrono-r-29-velkost-l-29-kolesa.html,horske-bicykle,pevne-a-hardtail
475123,Scott Scale 940,1650 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/475123/scott-scale-940.html,horske-bicykle,pevne-a-hardtail
474107,Ghost HTX Lector 9000,800 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/474107/ghost-htx-lector-9000.html,horske-bicykle,pevne-a-hardtail
477776,Specialized Stumpjumper Comp L 29”,1200 €,2014,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477776/specialized-stumpjumper-comp-l-29.html,horske-bicykle,pevne-a-hardtail
477670,Predám Focus Whistler,400 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477670/predam-focus-whistler-.html,horske-bicykle,pevne-a-hardtail
477663,Merida BIG Nine TFS 500,450 €,2015,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477663/merida-big-nine-tfs-500.html,horske-bicykle,pevne-a-hardtail
471559,Specialized Chisel M,1400 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/471559/specialized-chisel-m.html,horske-bicykle,pevne-a-hardtail
477316,"KTM Ultra Motion - 26"" horský bicykel",170 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477316/ktm-ultra-motion-26-horsky-bicykel.html,horske-bicykle,pevne-a-hardtail
477310,Cannondale,400 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477310/cannondale.html,horske-bicykle,pevne-a-hardtail
477293,Predám Cube,600 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477293/predam-cube.html,horske-bicykle,pevne-a-hardtail
477280,"Specialized Epic HT Expert 2021, veľ. L",3400 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477280/specialized-epic-ht-expert-2021-vel-l.html,horske-bicykle,pevne-a-hardtail
477245,Amulet enter,270 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477245/amulet-enter.html,horske-bicykle,pevne-a-hardtail
465963,Pánsky horský bicykel,50 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/465963/pansky-horsky-bicykel.html,horske-bicykle,pevne-a-hardtail
477108,Horský bicykel Lapierre Prorace 400,800 €,2011,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477108/horsky-bicykel-lapierre-prorace-400.html,horske-bicykle,pevne-a-hardtail
471988,"Trek Superfly 9.8,",1700 €,2015,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/471988/trek-superfly-98.html,horske-bicykle,pevne-a-hardtail
477042,"Scott Scale custom carbon size ""S""",3390 €,2022,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477042/scott-scale-custom-carbon-size-s-.html,horske-bicykle,pevne-a-hardtail
477025,Cannondale fsi carbon 5,1990 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477025/cannondale-fsi-carbon-5.html,horske-bicykle,pevne-a-hardtail
477009,Bicykel CTM Raptor 3.0 2018,590 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477009/bicykel-ctm-raptor-30-2018.html,horske-bicykle,pevne-a-hardtail
476997,MTB BMW,200 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/476997/mtb-bmw.html,horske-bicykle,pevne-a-hardtail
454604,"Predám ultraľahký Cannondale FSI custom /8,4 kg/",2890 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/454604/predam-ultralahky-cannondale-fsi-custom-84-kg-.html,horske-bicykle,pevne-a-hardtail
481757,CTM Rawer Xpert 2018,1350 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/celoodpruzene/481757/ctm-rawer-xpert-2018.html,horske-bicykle,celoodpruzene
4463914,Predám/Vymením Scott gambler 710,2000 €,2016,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/celoodpruzene/4463914/predam-vymenim-scott-gambler-710.html,horske-bicykle,celoodpruzene
